DATAFLOW,REF_AREA:Geographic area,INDICATOR:Indicator,SEX:Sex,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,UNIT_MULTIPLIER:Unit multiplier,UNIT_MEASURE:Unit of measure,OBS_STATUS:Observation Status,OBS_CONF:Observation confidentaility,LOWER_BOUND:Lower Bound,UPPER_BOUND:Upper Bound,WGTD_SAMPL_SIZE:Weighted Sample Size,OBS_FOOTNOTE:Observation footnote,SERIES_FOOTNOTE:Series footnote,DATA_SOURCE:Data Source,SOURCE_LINK:Citation of or link to the data source,CUSTODIAN:Custodian,TIME_PERIOD_METHOD:Time period activity related to when the data are collected,REF_PERIOD:Reference Period,COVERAGE_TIME:The period of time for which data are provided,AGE:Current age
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRB: Barbados,"HVA_EPI_INF_RT: Estimated incidence rate (new HIV infection per 1,000 uninfected population)",F: Female,2016,0.44,0: Units,"RATE_1000: Rate per 1,000 of Population",E: Estimated value,F: Free,0.33,0.65,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRB: Barbados,"HVA_EPI_INF_RT: Estimated incidence rate (new HIV infection per 1,000 uninfected population)",M: Male,2016,0.74,0: Units,"RATE_1000: Rate per 1,000 of Population",E: Estimated value,F: Free,0.21,2.02,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,"HVA_EPI_DTH_RT: Estimated rate of annual AIDS-related deaths (per 100,000 population)",F: Female,2016,0.10,0: Units,"RATE_100000: Rate per 100,000 of Population",E: Estimated value,F: Free,0.05,0.17,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,"HVA_EPI_DTH_RT: Estimated rate of annual AIDS-related deaths (per 100,000 population)",M: Male,2016,0.07,0: Units,"RATE_100000: Rate per 100,000 of Population",E: Estimated value,F: Free,0.04,0.10,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,"HVA_EPI_INF_RT: Estimated incidence rate (new HIV infection per 1,000 uninfected population)",F: Female,2016,0.14,0: Units,"RATE_1000: Rate per 1,000 of Population",E: Estimated value,F: Free,0.08,0.21,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,"HVA_EPI_INF_RT: Estimated incidence rate (new HIV infection per 1,000 uninfected population)",M: Male,2016,0.09,0: Units,"RATE_1000: Rate per 1,000 of Population",E: Estimated value,F: Free,0.05,0.15,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BEL: Belgium,"HVA_EPI_DTH_RT: Estimated rate of annual AIDS-related deaths (per 100,000 population)",F: Female,2016,<0.01,0: Units,"RATE_100000: Rate per 100,000 of Population",E: Estimated value,F: Free,<0.01,0.01,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BEL: Belgium,"HVA_EPI_DTH_RT: Estimated rate of annual AIDS-related deaths (per 100,000 population)",M: Male,2016,<0.01,0: Units,"RATE_100000: Rate per 100,000 of Population",E: Estimated value,F: Free,<0.01,<0.01,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BEL: Belgium,"HVA_EPI_INF_RT: Estimated incidence rate (new HIV infection per 1,000 uninfected population)",F: Female,2016,0.06,0: Units,"RATE_1000: Rate per 1,000 of Population",E: Estimated value,F: Free,0.04,0.09,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BEL: Belgium,"HVA_EPI_INF_RT: Estimated incidence rate (new HIV infection per 1,000 uninfected population)",M: Male,2016,<0.01,0: Units,"RATE_1000: Rate per 1,000 of Population",E: Estimated value,F: Free,<0.01,0.03,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLZ: Belize,"HVA_EPI_DTH_RT: Estimated rate of annual AIDS-related deaths (per 100,000 population)",F: Female,2016,1.47,0: Units,"RATE_100000: Rate per 100,000 of Population",E: Estimated value,F: Free,1.13,1.75,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLZ: Belize,"HVA_EPI_DTH_RT: Estimated rate of annual AIDS-related deaths (per 100,000 population)",M: Male,2016,2.28,0: Units,"RATE_100000: Rate per 100,000 of Population",E: Estimated value,F: Free,1.98,2.62,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLZ: Belize,"HVA_EPI_INF_RT: Estimated incidence rate (new HIV infection per 1,000 uninfected population)",F: Female,2016,0.78,0: Units,"RATE_1000: Rate per 1,000 of Population",E: Estimated value,F: Free,0.57,1.14,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLZ: Belize,"HVA_EPI_INF_RT: Estimated incidence rate (new HIV infection per 1,000 uninfected population)",M: Male,2016,1.07,0: Units,"RATE_1000: Rate per 1,000 of Population",E: Estimated value,F: Free,0.31,2.71,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BEN: Benin,"HVA_EPI_DTH_RT: Estimated rate of annual AIDS-related deaths (per 100,000 population)",F: Female,2016,7.24,0: Units,"RATE_100000: Rate per 100,000 of Population",E: Estimated value,F: Free,4.79,11.00,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BEN: Benin,"HVA_EPI_DTH_RT: Estimated rate of annual AIDS-related deaths (per 100,000 population)",M: Male,2016,9.51,0: Units,"RATE_100000: Rate per 100,000 of Population",E: Estimated value,F: Free,6.60,12.52,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BEN: Benin,"HVA_EPI_INF_RT: Estimated incidence rate (new HIV infection per 1,000 uninfected population)",F: Female,2016,0.48,0: Units,"RATE_1000: Rate per 1,000 of Population",E: Estimated value,F: Free,0.08,0.85,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BEN: Benin,"HVA_EPI_INF_RT: Estimated incidence rate (new HIV infection per 1,000 uninfected population)",M: Male,2016,0.11,0: Units,"RATE_1000: Rate per 1,000 of Population",E: Estimated value,F: Free,<0.01,0.27,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BTN: Bhutan,"HVA_EPI_DTH_RT: Estimated rate of annual AIDS-related deaths (per 100,000 population)",F: Female,2016,0.28,0: Units,"RATE_100000: Rate per 100,000 of Population",E: Estimated value,F: Free,0.23,0.35,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BTN: Bhutan,"HVA_EPI_DTH_RT: Estimated rate of annual AIDS-related deaths (per 100,000 population)",M: Male,2016,0.26,0: Units,"RATE_100000: Rate per 100,000 of Population",E: Estimated value,F: Free,0.22,0.31,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BTN: Bhutan,"HVA_EPI_INF_RT: Estimated incidence rate (new HIV infection per 1,000 uninfected population)",F: Female,2016,0.03,0: Units,"RATE_1000: Rate per 1,000 of Population",E: Estimated value,F: Free,0.03,0.06,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BTN: Bhutan,"HVA_EPI_INF_RT: Estimated incidence rate (new HIV infection per 1,000 uninfected population)",M: Male,2016,0.01,0: Units,"RATE_1000: Rate per 1,000 of Population",E: Estimated value,F: Free,<0.01,0.03,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BOL: Bolivia (Plurinational State of),"HVA_EPI_DTH_RT: Estimated rate of annual AIDS-related deaths (per 100,000 population)",F: Female,2016,0.92,0: Units,"RATE_100000: Rate per 100,000 of Population",E: Estimated value,F: Free,0.67,1.26,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BOL: Bolivia (Plurinational State of),"HVA_EPI_DTH_RT: Estimated rate of annual AIDS-related deaths (per 100,000 population)",M: Male,2016,0.88,0: Units,"RATE_100000: Rate per 100,000 of Population",E: Estimated value,F: Free,0.66,1.16,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BOL: Bolivia (Plurinational State of),"HVA_EPI_INF_RT: Estimated incidence rate (new HIV infection per 1,000 uninfected population)",F: Female,2016,0.06,0: Units,"RATE_1000: Rate per 1,000 of Population",E: Estimated value,F: Free,0.05,0.09,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BOL: Bolivia (Plurinational State of),"HVA_EPI_INF_RT: Estimated incidence rate (new HIV infection per 1,000 uninfected population)",M: Male,2016,0.04,0: Units,"RATE_1000: Rate per 1,000 of Population",E: Estimated value,F: Free,0.01,0.09,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BWA: Botswana,"HVA_EPI_DTH_RT: Estimated rate of annual AIDS-related deaths (per 100,000 population)",F: Female,2016,84.22,0: Units,"RATE_100000: Rate per 100,000 of Population",E: Estimated value,F: Free,70.29,107.53,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BWA: Botswana,"HVA_EPI_DTH_RT: Estimated rate of annual AIDS-related deaths (per 100,000 population)",M: Male,2016,77.91,0: Units,"RATE_100000: Rate per 100,000 of Population",E: Estimated value,F: Free,61.32,94.33,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BWA: Botswana,"HVA_EPI_INF_RT: Estimated incidence rate (new HIV infection per 1,000 uninfected population)",F: Female,2016,8.53,0: Units,"RATE_1000: Rate per 1,000 of Population",E: Estimated value,F: Free,1.21,15.73,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BWA: Botswana,"HVA_EPI_INF_RT: Estimated incidence rate (new HIV infection per 1,000 uninfected population)",M: Male,2016,1.29,0: Units,"RATE_1000: Rate per 1,000 of Population",E: Estimated value,F: Free,0.05,3.15,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BGR: Bulgaria,"HVA_EPI_DTH_RT: Estimated rate of annual AIDS-related deaths (per 100,000 population)",F: Female,2016,0.05,0: Units,"RATE_100000: Rate per 100,000 of Population",E: Estimated value,F: Free,0.04,0.06,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BGR: Bulgaria,"HVA_EPI_DTH_RT: Estimated rate of annual AIDS-related deaths (per 100,000 population)",M: Male,2016,0.11,0: Units,"RATE_100000: Rate per 100,000 of Population",E: Estimated value,F: Free,0.09,0.12,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BGR: Bulgaria,"HVA_EPI_INF_RT: Estimated incidence rate (new HIV infection per 1,000 uninfected population)",F: Female,2016,0.03,0: Units,"RATE_1000: Rate per 1,000 of Population",E: Estimated value,F: Free,0.02,0.05,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BGR: Bulgaria,"HVA_EPI_INF_RT: Estimated incidence rate (new HIV infection per 1,000 uninfected population)",M: Male,2016,0.09,0: Units,"RATE_1000: Rate per 1,000 of Population",E: Estimated value,F: Free,0.03,0.24,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BFA: Burkina Faso,"HVA_EPI_DTH_RT: Estimated rate of annual AIDS-related deaths (per 100,000 population)",F: Female,2016,8.70,0: Units,"RATE_100000: Rate per 100,000 of Population",E: Estimated value,F: Free,6.64,12.47,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BFA: Burkina Faso,"HVA_EPI_DTH_RT: Estimated rate of annual AIDS-related deaths (per 100,000 population)",M: Male,2016,12.09,0: Units,"RATE_100000: Rate per 100,000 of Population",E: Estimated value,F: Free,9.10,16.25,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BFA: Burkina Faso,"HVA_EPI_INF_RT: Estimated incidence rate (new HIV infection per 1,000 uninfected population)",F: Female,2016,0.15,0: Units,"RATE_1000: Rate per 1,000 of Population",E: Estimated value,F: Free,0.03,0.29,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
